"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","6861","Главная страница содержит заголовок","","Fri Dec 12 05:01:43 UTC 2025","failed","Fri Dec 12 05:01:50 UTC 2025","Тест класс","example.spec.ts","",""
"","6374","Главная страница содержит заголовок","","Fri Dec 12 05:16:12 UTC 2025","failed","Fri Dec 12 05:16:19 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","805","Главная страница содержит заголовок 2","","Fri Dec 12 05:01:48 UTC 2025","passed","Fri Dec 12 05:01:49 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","1440","Главная страница содержит заголовок 2","","Fri Dec 12 04:58:23 UTC 2025","passed","Fri Dec 12 04:58:24 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","6777","Главная страница содержит заголовок","","Fri Dec 12 05:02:04 UTC 2025","failed","Fri Dec 12 05:02:11 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","6945","Главная страница содержит заголовок","","Fri Dec 12 05:14:54 UTC 2025","failed","Fri Dec 12 05:15:01 UTC 2025","Тест класс","example.spec.ts","",""
"","7000","Главная страница содержит заголовок","","Fri Dec 12 05:10:35 UTC 2025","failed","Fri Dec 12 05:10:42 UTC 2025","Тест класс","example.spec.ts","",""
"","1619","Главная страница содержит заголовок 2","","Fri Dec 12 04:59:30 UTC 2025","passed","Fri Dec 12 04:59:32 UTC 2025","Тест класс","example.spec.ts","",""
"","1404","Главная страница содержит заголовок 2","","Fri Dec 12 05:13:04 UTC 2025","passed","Fri Dec 12 05:13:05 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","1069","Главная страница содержит заголовок 2","","Fri Dec 12 05:00:35 UTC 2025","passed","Fri Dec 12 05:00:36 UTC 2025","Тест класс","example.spec.ts","",""
"","6937","Главная страница содержит заголовок","","Fri Dec 12 05:06:18 UTC 2025","failed","Fri Dec 12 05:06:25 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","1173","Главная страница содержит заголовок 2","","Fri Dec 12 05:01:34 UTC 2025","passed","Fri Dec 12 05:01:35 UTC 2025","Тест класс","example.spec.ts","",""
"","6656","Главная страница содержит заголовок","","Fri Dec 12 05:15:28 UTC 2025","failed","Fri Dec 12 05:15:35 UTC 2025","Тест класс","example.spec.ts","",""
"","924","Главная страница содержит заголовок 2","","Fri Dec 12 05:07:04 UTC 2025","passed","Fri Dec 12 05:07:05 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","1125","Главная страница содержит заголовок 2","","Fri Dec 12 05:14:08 UTC 2025","passed","Fri Dec 12 05:14:09 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","6801","Главная страница содержит заголовок","","Fri Dec 12 05:07:26 UTC 2025","failed","Fri Dec 12 05:07:33 UTC 2025","Тест класс","example.spec.ts","",""
"","7249","Главная страница содержит заголовок","","Fri Dec 12 04:57:23 UTC 2025","failed","Fri Dec 12 04:57:30 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","618","Главная страница содержит заголовок 2","","Fri Dec 12 05:16:40 UTC 2025","passed","Fri Dec 12 05:16:41 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","1335","Главная страница содержит заголовок 2","","Fri Dec 12 05:04:09 UTC 2025","passed","Fri Dec 12 05:04:11 UTC 2025","Тест класс","example.spec.ts","",""
"","905","Главная страница содержит заголовок 2","","Fri Dec 12 05:08:30 UTC 2025","passed","Fri Dec 12 05:08:31 UTC 2025","Тест класс","example.spec.ts","",""
"","964","Главная страница содержит заголовок 2","","Fri Dec 12 05:12:24 UTC 2025","passed","Fri Dec 12 05:12:25 UTC 2025","Тест класс","example.spec.ts","",""
"","6963","Главная страница содержит заголовок","","Fri Dec 12 05:16:10 UTC 2025","failed","Fri Dec 12 05:16:17 UTC 2025","Тест класс","example.spec.ts","",""
"","827","Главная страница содержит заголовок 2","","Fri Dec 12 05:14:39 UTC 2025","passed","Fri Dec 12 05:14:40 UTC 2025","Тест класс","example.spec.ts","",""
"","1064","Главная страница содержит заголовок 2","","Fri Dec 12 05:01:10 UTC 2025","passed","Fri Dec 12 05:01:12 UTC 2025","Тест класс","example.spec.ts","",""
"","1286","Главная страница содержит заголовок 2","","Fri Dec 12 05:15:56 UTC 2025","passed","Fri Dec 12 05:15:57 UTC 2025","Тест класс","example.spec.ts","",""
"","1602","Главная страница содержит заголовок 2","","Fri Dec 12 05:02:57 UTC 2025","passed","Fri Dec 12 05:02:59 UTC 2025","Тест класс","example.spec.ts","",""
"","7143","Главная страница содержит заголовок","","Fri Dec 12 05:07:30 UTC 2025","failed","Fri Dec 12 05:07:37 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","793","Главная страница содержит заголовок 2","","Fri Dec 12 05:11:41 UTC 2025","passed","Fri Dec 12 05:11:42 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","1081","Главная страница содержит заголовок 2","","Fri Dec 12 05:08:14 UTC 2025","passed","Fri Dec 12 05:08:15 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","6454","Главная страница содержит заголовок","","Fri Dec 12 05:08:22 UTC 2025","failed","Fri Dec 12 05:08:28 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","7017","Главная страница содержит заголовок","","Fri Dec 12 05:13:45 UTC 2025","failed","Fri Dec 12 05:13:52 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","1021","Главная страница содержит заголовок 2","","Fri Dec 12 05:12:51 UTC 2025","passed","Fri Dec 12 05:12:52 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","7466","Главная страница содержит заголовок","","Fri Dec 12 05:06:21 UTC 2025","failed","Fri Dec 12 05:06:29 UTC 2025","Тест класс","example.spec.ts","",""
"","1086","Главная страница содержит заголовок 2","","Fri Dec 12 05:01:31 UTC 2025","passed","Fri Dec 12 05:01:32 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","7346","Главная страница содержит заголовок","","Fri Dec 12 05:02:39 UTC 2025","failed","Fri Dec 12 05:02:46 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","1090","Главная страница содержит заголовок 2","","Fri Dec 12 05:00:57 UTC 2025","passed","Fri Dec 12 05:00:58 UTC 2025","Тест класс","example.spec.ts","",""
"","6518","Главная страница содержит заголовок","","Fri Dec 12 05:13:11 UTC 2025","failed","Fri Dec 12 05:13:18 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","930","Главная страница содержит заголовок 2","","Fri Dec 12 04:59:47 UTC 2025","passed","Fri Dec 12 04:59:48 UTC 2025","Тест класс","example.spec.ts","",""
"","1228","Главная страница содержит заголовок 2","","Fri Dec 12 05:03:45 UTC 2025","passed","Fri Dec 12 05:03:47 UTC 2025","Тест класс","example.spec.ts","",""
"","7366","Главная страница содержит заголовок","","Fri Dec 12 05:04:30 UTC 2025","failed","Fri Dec 12 05:04:38 UTC 2025","Тест класс","example.spec.ts","",""
"","1107","Главная страница содержит заголовок 2","","Fri Dec 12 05:16:04 UTC 2025","passed","Fri Dec 12 05:16:05 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","1011","Главная страница содержит заголовок 2","","Fri Dec 12 04:59:38 UTC 2025","passed","Fri Dec 12 04:59:39 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","7279","Главная страница содержит заголовок","","Fri Dec 12 05:07:18 UTC 2025","failed","Fri Dec 12 05:07:25 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","1443","Главная страница содержит заголовок 2","","Fri Dec 12 05:00:07 UTC 2025","passed","Fri Dec 12 05:00:08 UTC 2025","Тест класс","example.spec.ts","",""
"","1171","Главная страница содержит заголовок 2","","Fri Dec 12 05:05:42 UTC 2025","passed","Fri Dec 12 05:05:43 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","1568","Главная страница содержит заголовок 2","","Fri Dec 12 05:00:19 UTC 2025","passed","Fri Dec 12 05:00:21 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","1011","Главная страница содержит заголовок 2","","Fri Dec 12 05:16:21 UTC 2025","passed","Fri Dec 12 05:16:22 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","7806","Главная страница содержит заголовок","","Fri Dec 12 05:09:13 UTC 2025","failed","Fri Dec 12 05:09:21 UTC 2025","Тест класс","example.spec.ts","",""
"","1046","Главная страница содержит заголовок 2","","Fri Dec 12 05:11:35 UTC 2025","passed","Fri Dec 12 05:11:36 UTC 2025","Тест класс","example.spec.ts","",""
"","6739","Главная страница содержит заголовок","","Fri Dec 12 05:10:52 UTC 2025","failed","Fri Dec 12 05:10:58 UTC 2025","Тест класс","example.spec.ts","",""
"","7597","Главная страница содержит заголовок","","Fri Dec 12 04:57:49 UTC 2025","failed","Fri Dec 12 04:57:56 UTC 2025","Тест класс","example.spec.ts","",""
"","840","Главная страница содержит заголовок 2","","Fri Dec 12 05:02:46 UTC 2025","passed","Fri Dec 12 05:02:47 UTC 2025","Тест класс","example.spec.ts","",""
"","785","Главная страница содержит заголовок 2","","Fri Dec 12 05:08:31 UTC 2025","passed","Fri Dec 12 05:08:31 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","754","Главная страница содержит заголовок 2","","Fri Dec 12 05:12:30 UTC 2025","passed","Fri Dec 12 05:12:31 UTC 2025","Тест класс","example.spec.ts","",""
"","1328","Главная страница содержит заголовок 2","","Fri Dec 12 05:14:56 UTC 2025","passed","Fri Dec 12 05:14:57 UTC 2025","Тест класс","example.spec.ts","",""
"","977","Главная страница содержит заголовок 2","","Fri Dec 12 05:16:41 UTC 2025","passed","Fri Dec 12 05:16:42 UTC 2025","Тест класс","example.spec.ts","",""
"","6555","Главная страница содержит заголовок","","Fri Dec 12 05:01:30 UTC 2025","failed","Fri Dec 12 05:01:36 UTC 2025","Тест класс","example.spec.ts","",""
"","1221","Главная страница содержит заголовок 2","","Fri Dec 12 05:14:54 UTC 2025","passed","Fri Dec 12 05:14:55 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","7060","Главная страница содержит заголовок","","Fri Dec 12 05:11:06 UTC 2025","failed","Fri Dec 12 05:11:13 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","1208","Главная страница содержит заголовок 2","","Fri Dec 12 04:59:08 UTC 2025","passed","Fri Dec 12 04:59:09 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","6527","Главная страница содержит заголовок","","Fri Dec 12 05:00:45 UTC 2025","failed","Fri Dec 12 05:00:51 UTC 2025","Тест класс","example.spec.ts","",""
"","614","Главная страница содержит заголовок 2","","Fri Dec 12 05:11:28 UTC 2025","passed","Fri Dec 12 05:11:29 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","1269","Главная страница содержит заголовок 2","","Fri Dec 12 05:12:02 UTC 2025","passed","Fri Dec 12 05:12:03 UTC 2025","Тест класс","example.spec.ts","",""
"","6582","Главная страница содержит заголовок","","Fri Dec 12 05:08:00 UTC 2025","failed","Fri Dec 12 05:08:07 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","6513","Главная страница содержит заголовок","","Fri Dec 12 05:14:58 UTC 2025","failed","Fri Dec 12 05:15:05 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","1149","Главная страница содержит заголовок 2","","Fri Dec 12 05:05:42 UTC 2025","passed","Fri Dec 12 05:05:43 UTC 2025","Тест класс","example.spec.ts","",""
"","6714","Главная страница содержит заголовок","","Fri Dec 12 05:05:37 UTC 2025","failed","Fri Dec 12 05:05:43 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","1211","Главная страница содержит заголовок 2","","Fri Dec 12 05:08:51 UTC 2025","passed","Fri Dec 12 05:08:52 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","6804","Главная страница содержит заголовок","","Fri Dec 12 05:00:25 UTC 2025","failed","Fri Dec 12 05:00:32 UTC 2025","Тест класс","example.spec.ts","",""
"","1651","Главная страница содержит заголовок 2","","Fri Dec 12 05:09:19 UTC 2025","passed","Fri Dec 12 05:09:21 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","840","Главная страница содержит заголовок 2","","Fri Dec 12 05:00:12 UTC 2025","passed","Fri Dec 12 05:00:13 UTC 2025","Тест класс","example.spec.ts","",""
"","1051","Главная страница содержит заголовок 2","","Fri Dec 12 05:14:35 UTC 2025","passed","Fri Dec 12 05:14:36 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","6489","Главная страница содержит заголовок","","Fri Dec 12 05:15:01 UTC 2025","failed","Fri Dec 12 05:15:08 UTC 2025","Тест класс","example.spec.ts","",""
"","853","Главная страница содержит заголовок 2","","Fri Dec 12 05:10:06 UTC 2025","passed","Fri Dec 12 05:10:06 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","7361","Главная страница содержит заголовок","","Fri Dec 12 04:58:46 UTC 2025","failed","Fri Dec 12 04:58:53 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","856","Главная страница содержит заголовок 2","","Fri Dec 12 05:05:36 UTC 2025","passed","Fri Dec 12 05:05:37 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","7197","Главная страница содержит заголовок","","Fri Dec 12 05:00:52 UTC 2025","failed","Fri Dec 12 05:00:59 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","6624","Главная страница содержит заголовок","","Fri Dec 12 05:14:40 UTC 2025","failed","Fri Dec 12 05:14:47 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","1008","Главная страница содержит заголовок 2","","Fri Dec 12 05:01:22 UTC 2025","passed","Fri Dec 12 05:01:23 UTC 2025","Тест класс","example.spec.ts","",""
"","1296","Главная страница содержит заголовок 2","","Fri Dec 12 05:07:39 UTC 2025","passed","Fri Dec 12 05:07:40 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","958","Главная страница содержит заголовок 2","","Fri Dec 12 05:01:38 UTC 2025","passed","Fri Dec 12 05:01:39 UTC 2025","Тест класс","example.spec.ts","",""
"","1445","Главная страница содержит заголовок 2","","Fri Dec 12 05:07:44 UTC 2025","passed","Fri Dec 12 05:07:46 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","830","Главная страница содержит заголовок 2","","Fri Dec 12 05:10:33 UTC 2025","passed","Fri Dec 12 05:10:34 UTC 2025","Тест класс","example.spec.ts","",""
"","1022","Главная страница содержит заголовок 2","","Fri Dec 12 05:11:21 UTC 2025","passed","Fri Dec 12 05:11:22 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","1383","Главная страница содержит заголовок 2","","Fri Dec 12 04:58:12 UTC 2025","passed","Fri Dec 12 04:58:13 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","1230","Главная страница содержит заголовок 2","","Fri Dec 12 05:06:27 UTC 2025","passed","Fri Dec 12 05:06:28 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","1078","Главная страница содержит заголовок 2","","Fri Dec 12 05:01:38 UTC 2025","passed","Fri Dec 12 05:01:39 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","1312","Главная страница содержит заголовок 2","","Fri Dec 12 05:02:36 UTC 2025","passed","Fri Dec 12 05:02:37 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","6570","Главная страница содержит заголовок","","Fri Dec 12 05:15:31 UTC 2025","failed","Fri Dec 12 05:15:38 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","6581","Главная страница содержит заголовок","","Fri Dec 12 05:06:50 UTC 2025","failed","Fri Dec 12 05:06:56 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","7062","Главная страница содержит заголовок","","Fri Dec 12 05:04:21 UTC 2025","failed","Fri Dec 12 05:04:28 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","6571","Главная страница содержит заголовок","","Fri Dec 12 05:02:11 UTC 2025","failed","Fri Dec 12 05:02:18 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","1526","Главная страница содержит заголовок 2","","Fri Dec 12 05:02:48 UTC 2025","passed","Fri Dec 12 05:02:49 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","7152","Главная страница содержит заголовок","","Fri Dec 12 05:08:11 UTC 2025","failed","Fri Dec 12 05:08:18 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","7076","Главная страница содержит заголовок","","Fri Dec 12 05:06:57 UTC 2025","failed","Fri Dec 12 05:07:04 UTC 2025","Тест класс","example.spec.ts","",""
"","777","Главная страница содержит заголовок 2","","Fri Dec 12 05:08:56 UTC 2025","passed","Fri Dec 12 05:08:57 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","6683","Главная страница содержит заголовок","","Fri Dec 12 05:04:53 UTC 2025","failed","Fri Dec 12 05:05:00 UTC 2025","Тест класс","example.spec.ts","",""
"","6414","Главная страница содержит заголовок","","Fri Dec 12 05:14:37 UTC 2025","failed","Fri Dec 12 05:14:44 UTC 2025","Тест класс","example.spec.ts","",""
"","1249","Главная страница содержит заголовок 2","","Fri Dec 12 05:05:11 UTC 2025","passed","Fri Dec 12 05:05:13 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","7095","Главная страница содержит заголовок","","Fri Dec 12 05:04:01 UTC 2025","failed","Fri Dec 12 05:04:08 UTC 2025","Тест класс","example.spec.ts","",""
"","6496","Главная страница содержит заголовок","","Fri Dec 12 05:04:57 UTC 2025","failed","Fri Dec 12 05:05:03 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","6889","Главная страница содержит заголовок","","Fri Dec 12 05:00:27 UTC 2025","failed","Fri Dec 12 05:00:34 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","6938","Главная страница содержит заголовок","","Fri Dec 12 05:04:15 UTC 2025","failed","Fri Dec 12 05:04:22 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","812","Главная страница содержит заголовок 2","","Fri Dec 12 05:03:53 UTC 2025","passed","Fri Dec 12 05:03:54 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","6684","Главная страница содержит заголовок","","Fri Dec 12 05:15:15 UTC 2025","failed","Fri Dec 12 05:15:21 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","6959","Главная страница содержит заголовок","","Fri Dec 12 05:06:10 UTC 2025","failed","Fri Dec 12 05:06:17 UTC 2025","Тест класс","example.spec.ts","",""
"","7134","Главная страница содержит заголовок","","Fri Dec 12 05:02:42 UTC 2025","failed","Fri Dec 12 05:02:49 UTC 2025","Тест класс","example.spec.ts","",""
"","6870","Главная страница содержит заголовок","","Fri Dec 12 05:11:56 UTC 2025","failed","Fri Dec 12 05:12:03 UTC 2025","Тест класс","example.spec.ts","",""
"","6934","Главная страница содержит заголовок","","Fri Dec 12 05:10:24 UTC 2025","failed","Fri Dec 12 05:10:31 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","945","Главная страница содержит заголовок 2","","Fri Dec 12 05:06:03 UTC 2025","passed","Fri Dec 12 05:06:04 UTC 2025","Тест класс","example.spec.ts","",""
"","778","Главная страница содержит заголовок 2","","Fri Dec 12 05:03:23 UTC 2025","passed","Fri Dec 12 05:03:23 UTC 2025","Тест класс","example.spec.ts","",""
"","1253","Главная страница содержит заголовок 2","","Fri Dec 12 05:15:40 UTC 2025","passed","Fri Dec 12 05:15:41 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","6729","Главная страница содержит заголовок","","Fri Dec 12 05:11:00 UTC 2025","failed","Fri Dec 12 05:11:07 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","7086","Главная страница содержит заголовок","","Fri Dec 12 05:11:12 UTC 2025","failed","Fri Dec 12 05:11:19 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","1235","Главная страница содержит заголовок 2","","Fri Dec 12 04:59:05 UTC 2025","passed","Fri Dec 12 04:59:07 UTC 2025","Тест класс","example.spec.ts","",""
"","1045","Главная страница содержит заголовок 2","","Fri Dec 12 05:04:48 UTC 2025","passed","Fri Dec 12 05:04:49 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","7013","Главная страница содержит заголовок","","Fri Dec 12 05:04:26 UTC 2025","failed","Fri Dec 12 05:04:33 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","6781","Главная страница содержит заголовок","","Fri Dec 12 04:59:17 UTC 2025","failed","Fri Dec 12 04:59:23 UTC 2025","Тест класс","example.spec.ts","",""
"","7147","Главная страница содержит заголовок","","Fri Dec 12 05:00:04 UTC 2025","failed","Fri Dec 12 05:00:12 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","6388","Главная страница содержит заголовок","","Fri Dec 12 05:16:36 UTC 2025","failed","Fri Dec 12 05:16:42 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","762","Главная страница содержит заголовок 2","","Fri Dec 12 05:10:18 UTC 2025","passed","Fri Dec 12 05:10:19 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","856","Главная страница содержит заголовок 2","","Fri Dec 12 05:09:58 UTC 2025","passed","Fri Dec 12 05:09:59 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","1169","Главная страница содержит заголовок 2","","Fri Dec 12 05:08:40 UTC 2025","passed","Fri Dec 12 05:08:41 UTC 2025","Тест класс","example.spec.ts","",""
"","1158","Главная страница содержит заголовок 2","","Fri Dec 12 05:09:43 UTC 2025","passed","Fri Dec 12 05:09:45 UTC 2025","Тест класс","example.spec.ts","",""
"","7588","Главная страница содержит заголовок","","Fri Dec 12 05:09:49 UTC 2025","failed","Fri Dec 12 05:09:56 UTC 2025","Тест класс","example.spec.ts","",""
"","1216","Главная страница содержит заголовок 2","","Fri Dec 12 05:14:59 UTC 2025","passed","Fri Dec 12 05:15:00 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","1205","Главная страница содержит заголовок 2","","Fri Dec 12 04:59:51 UTC 2025","passed","Fri Dec 12 04:59:52 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","6807","Главная страница содержит заголовок","","Fri Dec 12 05:06:24 UTC 2025","failed","Fri Dec 12 05:06:31 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","6686","Главная страница содержит заголовок","","Fri Dec 12 05:06:39 UTC 2025","failed","Fri Dec 12 05:06:46 UTC 2025","Тест класс","example.spec.ts","",""
"","7385","Главная страница содержит заголовок","","Fri Dec 12 05:12:23 UTC 2025","failed","Fri Dec 12 05:12:30 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","1259","Главная страница содержит заголовок 2","","Fri Dec 12 05:01:16 UTC 2025","passed","Fri Dec 12 05:01:18 UTC 2025","Тест класс","example.spec.ts","",""
"","701","Главная страница содержит заголовок 2","","Fri Dec 12 05:15:07 UTC 2025","passed","Fri Dec 12 05:15:07 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","6959","Главная страница содержит заголовок","","Fri Dec 12 05:10:30 UTC 2025","failed","Fri Dec 12 05:10:37 UTC 2025","Тест класс","example.spec.ts","",""
"","1679","Главная страница содержит заголовок 2","","Fri Dec 12 05:03:36 UTC 2025","passed","Fri Dec 12 05:03:38 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","6700","Главная страница содержит заголовок","","Fri Dec 12 05:12:36 UTC 2025","failed","Fri Dec 12 05:12:43 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","6739","Главная страница содержит заголовок","","Fri Dec 12 05:07:20 UTC 2025","failed","Fri Dec 12 05:07:27 UTC 2025","Тест класс","example.spec.ts","",""
"","1938","Главная страница содержит заголовок 2","","Fri Dec 12 04:57:35 UTC 2025","passed","Fri Dec 12 04:57:37 UTC 2025","Тест класс","example.spec.ts","",""
"","804","Главная страница содержит заголовок 2","","Fri Dec 12 05:14:15 UTC 2025","passed","Fri Dec 12 05:14:16 UTC 2025","Тест класс","example.spec.ts","",""
"","1380","Главная страница содержит заголовок 2","","Fri Dec 12 05:02:27 UTC 2025","passed","Fri Dec 12 05:02:28 UTC 2025","Тест класс","example.spec.ts","",""
"","6947","Главная страница содержит заголовок","","Fri Dec 12 05:13:42 UTC 2025","failed","Fri Dec 12 05:13:49 UTC 2025","Тест класс","example.spec.ts","",""
"","1009","Главная страница содержит заголовок 2","","Fri Dec 12 05:08:09 UTC 2025","passed","Fri Dec 12 05:08:10 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","1102","Главная страница содержит заголовок 2","","Fri Dec 12 05:16:32 UTC 2025","passed","Fri Dec 12 05:16:33 UTC 2025","Тест класс","example.spec.ts","",""
"","7106","Главная страница содержит заголовок","","Fri Dec 12 05:09:43 UTC 2025","failed","Fri Dec 12 05:09:50 UTC 2025","Тест класс","example.spec.ts","",""
"","780","Главная страница содержит заголовок 2","","Fri Dec 12 05:07:00 UTC 2025","passed","Fri Dec 12 05:07:01 UTC 2025","Тест класс","example.spec.ts","",""
"","7065","Главная страница содержит заголовок","","Fri Dec 12 05:04:04 UTC 2025","failed","Fri Dec 12 05:04:11 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","1185","Главная страница содержит заголовок 2","","Fri Dec 12 05:13:24 UTC 2025","passed","Fri Dec 12 05:13:26 UTC 2025","Тест класс","example.spec.ts","",""
"","7728","Главная страница содержит заголовок","","Fri Dec 12 04:57:49 UTC 2025","failed","Fri Dec 12 04:57:57 UTC 2025","Тест класс","example.spec.ts","",""
"","6720","Главная страница содержит заголовок","","Fri Dec 12 05:12:38 UTC 2025","failed","Fri Dec 12 05:12:45 UTC 2025","Тест класс","example.spec.ts","",""
"","6269","Главная страница содержит заголовок","","Fri Dec 12 05:09:44 UTC 2025","failed","Fri Dec 12 05:09:51 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","1270","Главная страница содержит заголовок 2","","Fri Dec 12 05:08:58 UTC 2025","passed","Fri Dec 12 05:08:59 UTC 2025","Тест класс","example.spec.ts","",""
"","1464","Главная страница содержит заголовок 2","","Fri Dec 12 05:02:42 UTC 2025","passed","Fri Dec 12 05:02:43 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","1069","Главная страница содержит заголовок 2","","Fri Dec 12 05:06:39 UTC 2025","passed","Fri Dec 12 05:06:40 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","602","Главная страница содержит заголовок 2","","Fri Dec 12 04:59:12 UTC 2025","passed","Fri Dec 12 04:59:12 UTC 2025","Тест класс","example.spec.ts","",""
"","1437","Главная страница содержит заголовок 2","","Fri Dec 12 05:03:06 UTC 2025","passed","Fri Dec 12 05:03:08 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","6851","Главная страница содержит заголовок","","Fri Dec 12 05:05:17 UTC 2025","failed","Fri Dec 12 05:05:24 UTC 2025","Тест класс","example.spec.ts","",""
"","6830","Главная страница содержит заголовок","","Fri Dec 12 04:59:07 UTC 2025","failed","Fri Dec 12 04:59:14 UTC 2025","Тест класс","example.spec.ts","",""
"","6626","Главная страница содержит заголовок","","Fri Dec 12 05:05:07 UTC 2025","failed","Fri Dec 12 05:05:14 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","475","Главная страница содержит заголовок 2","","Fri Dec 12 04:57:25 UTC 2025","passed","Fri Dec 12 04:57:26 UTC 2025","Тест класс","example.spec.ts","",""
"","7115","Главная страница содержит заголовок","","Fri Dec 12 05:03:34 UTC 2025","failed","Fri Dec 12 05:03:41 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","6766","Главная страница содержит заголовок","","Fri Dec 12 05:15:18 UTC 2025","failed","Fri Dec 12 05:15:25 UTC 2025","Тест класс","example.spec.ts","",""
"","931","Главная страница содержит заголовок 2","","Fri Dec 12 05:11:08 UTC 2025","passed","Fri Dec 12 05:11:08 UTC 2025","Тест класс","example.spec.ts","",""
"","7162","Главная страница содержит заголовок","","Fri Dec 12 05:02:33 UTC 2025","failed","Fri Dec 12 05:02:40 UTC 2025","Тест класс","example-diff.spec.ts","",""
