"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","36","Главная страница содержит заголовок","","Fri Dec 12 07:35:28 UTC 2025","failed","Fri Dec 12 07:35:28 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","44","Главная страница содержит заголовок 2","","Fri Dec 12 07:36:22 UTC 2025","failed","Fri Dec 12 07:36:22 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","37","Главная страница содержит заголовок","","Fri Dec 12 07:36:38 UTC 2025","failed","Fri Dec 12 07:36:38 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","54","Главная страница содержит заголовок 2","","Fri Dec 12 07:38:33 UTC 2025","failed","Fri Dec 12 07:38:33 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","49","Главная страница содержит заголовок 2","","Fri Dec 12 07:36:42 UTC 2025","failed","Fri Dec 12 07:36:42 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","50","Главная страница содержит заголовок","","Fri Dec 12 07:35:28 UTC 2025","failed","Fri Dec 12 07:35:28 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","61","Главная страница содержит заголовок","","Fri Dec 12 07:36:47 UTC 2025","failed","Fri Dec 12 07:36:47 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","52","Главная страница содержит заголовок","","Fri Dec 12 07:35:28 UTC 2025","failed","Fri Dec 12 07:35:28 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","33","Главная страница содержит заголовок","","Fri Dec 12 07:36:28 UTC 2025","failed","Fri Dec 12 07:36:28 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","29","Главная страница содержит заголовок","","Fri Dec 12 07:38:04 UTC 2025","failed","Fri Dec 12 07:38:04 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","41","Главная страница содержит заголовок 2","","Fri Dec 12 07:38:23 UTC 2025","failed","Fri Dec 12 07:38:23 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","64","Главная страница содержит заголовок 2","","Fri Dec 12 07:38:03 UTC 2025","failed","Fri Dec 12 07:38:03 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","52","Главная страница содержит заголовок 2","","Fri Dec 12 07:35:44 UTC 2025","failed","Fri Dec 12 07:35:44 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","27","Главная страница содержит заголовок","","Fri Dec 12 07:39:06 UTC 2025","failed","Fri Dec 12 07:39:06 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","48","Главная страница содержит заголовок","","Fri Dec 12 07:37:07 UTC 2025","failed","Fri Dec 12 07:37:07 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","49","Главная страница содержит заголовок 2","","Fri Dec 12 07:38:28 UTC 2025","failed","Fri Dec 12 07:38:28 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","33","Главная страница содержит заголовок","","Fri Dec 12 07:37:46 UTC 2025","failed","Fri Dec 12 07:37:46 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","38","Главная страница содержит заголовок 2","","Fri Dec 12 07:36:04 UTC 2025","failed","Fri Dec 12 07:36:04 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","65","Главная страница содержит заголовок","","Fri Dec 12 07:35:47 UTC 2025","failed","Fri Dec 12 07:35:47 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","39","Главная страница содержит заголовок","","Fri Dec 12 07:35:57 UTC 2025","failed","Fri Dec 12 07:35:57 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","46","Главная страница содержит заголовок 2","","Fri Dec 12 07:38:53 UTC 2025","failed","Fri Dec 12 07:38:53 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","42","Главная страница содержит заголовок 2","","Fri Dec 12 07:38:19 UTC 2025","failed","Fri Dec 12 07:38:19 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","49","Главная страница содержит заголовок 2","","Fri Dec 12 07:38:46 UTC 2025","failed","Fri Dec 12 07:38:46 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","45","Главная страница содержит заголовок","","Fri Dec 12 07:35:38 UTC 2025","failed","Fri Dec 12 07:35:38 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","62","Главная страница содержит заголовок 2","","Fri Dec 12 07:39:27 UTC 2025","failed","Fri Dec 12 07:39:27 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","44","Главная страница содержит заголовок","","Fri Dec 12 07:38:25 UTC 2025","failed","Fri Dec 12 07:38:25 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","71","Главная страница содержит заголовок 2","","Fri Dec 12 07:36:53 UTC 2025","failed","Fri Dec 12 07:36:53 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","76","Главная страница содержит заголовок 2","","Fri Dec 12 07:36:01 UTC 2025","failed","Fri Dec 12 07:36:01 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","44","Главная страница содержит заголовок 2","","Fri Dec 12 07:39:37 UTC 2025","failed","Fri Dec 12 07:39:37 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","42","Главная страница содержит заголовок","","Fri Dec 12 07:37:36 UTC 2025","failed","Fri Dec 12 07:37:36 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","45","Главная страница содержит заголовок","","Fri Dec 12 07:37:48 UTC 2025","failed","Fri Dec 12 07:37:48 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","45","Главная страница содержит заголовок 2","","Fri Dec 12 07:36:53 UTC 2025","failed","Fri Dec 12 07:36:53 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","50","Главная страница содержит заголовок","","Fri Dec 12 07:39:23 UTC 2025","failed","Fri Dec 12 07:39:23 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","56","Главная страница содержит заголовок","","Fri Dec 12 07:39:36 UTC 2025","failed","Fri Dec 12 07:39:36 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","54","Главная страница содержит заголовок 2","","Fri Dec 12 07:38:42 UTC 2025","failed","Fri Dec 12 07:38:42 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","23","Главная страница содержит заголовок","","Fri Dec 12 07:37:08 UTC 2025","failed","Fri Dec 12 07:37:08 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","47","Главная страница содержит заголовок","","Fri Dec 12 07:35:49 UTC 2025","failed","Fri Dec 12 07:35:49 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","58","Главная страница содержит заголовок 2","","Fri Dec 12 07:39:28 UTC 2025","failed","Fri Dec 12 07:39:28 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","79","Главная страница содержит заголовок 2","","Fri Dec 12 07:37:02 UTC 2025","failed","Fri Dec 12 07:37:03 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","20","Главная страница содержит заголовок","","Fri Dec 12 07:38:53 UTC 2025","failed","Fri Dec 12 07:38:53 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","50","Главная страница содержит заголовок","","Fri Dec 12 07:38:56 UTC 2025","failed","Fri Dec 12 07:38:56 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","57","Главная страница содержит заголовок","","Fri Dec 12 07:37:36 UTC 2025","failed","Fri Dec 12 07:37:36 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","48","Главная страница содержит заголовок 2","","Fri Dec 12 07:39:27 UTC 2025","failed","Fri Dec 12 07:39:28 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","32","Главная страница содержит заголовок 2","","Fri Dec 12 07:39:25 UTC 2025","failed","Fri Dec 12 07:39:25 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","61","Главная страница содержит заголовок 2","","Fri Dec 12 07:38:20 UTC 2025","failed","Fri Dec 12 07:38:21 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","52","Главная страница содержит заголовок 2","","Fri Dec 12 07:35:14 UTC 2025","failed","Fri Dec 12 07:35:14 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","59","Главная страница содержит заголовок 2","","Fri Dec 12 07:35:33 UTC 2025","failed","Fri Dec 12 07:35:33 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","34","Главная страница содержит заголовок","","Fri Dec 12 07:39:04 UTC 2025","failed","Fri Dec 12 07:39:04 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","34","Главная страница содержит заголовок","","Fri Dec 12 07:38:13 UTC 2025","failed","Fri Dec 12 07:38:13 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","53","Главная страница содержит заголовок 2","","Fri Dec 12 07:37:02 UTC 2025","failed","Fri Dec 12 07:37:02 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","49","Главная страница содержит заголовок","","Fri Dec 12 07:38:04 UTC 2025","failed","Fri Dec 12 07:38:04 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","55","Главная страница содержит заголовок 2","","Fri Dec 12 07:39:37 UTC 2025","failed","Fri Dec 12 07:39:37 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","43","Главная страница содержит заголовок","","Fri Dec 12 07:39:30 UTC 2025","failed","Fri Dec 12 07:39:30 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","48","Главная страница содержит заголовок 2","","Fri Dec 12 07:37:12 UTC 2025","failed","Fri Dec 12 07:37:12 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","48","Главная страница содержит заголовок","","Fri Dec 12 07:36:38 UTC 2025","failed","Fri Dec 12 07:36:38 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","33","Главная страница содержит заголовок 2","","Fri Dec 12 07:36:51 UTC 2025","failed","Fri Dec 12 07:36:51 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","71","Главная страница содержит заголовок 2","","Fri Dec 12 07:36:32 UTC 2025","failed","Fri Dec 12 07:36:32 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","37","Главная страница содержит заголовок","","Fri Dec 12 07:35:30 UTC 2025","failed","Fri Dec 12 07:35:30 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","32","Главная страница содержит заголовок","","Fri Dec 12 07:38:43 UTC 2025","failed","Fri Dec 12 07:38:43 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","28","Главная страница содержит заголовок","","Fri Dec 12 07:36:17 UTC 2025","failed","Fri Dec 12 07:36:17 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","39","Главная страница содержит заголовок 2","","Fri Dec 12 07:38:48 UTC 2025","failed","Fri Dec 12 07:38:48 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","46","Главная страница содержит заголовок 2","","Fri Dec 12 07:35:34 UTC 2025","failed","Fri Dec 12 07:35:35 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","33","Главная страница содержит заголовок","","Fri Dec 12 07:36:49 UTC 2025","failed","Fri Dec 12 07:36:49 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","68","Главная страница содержит заголовок 2","","Fri Dec 12 07:37:52 UTC 2025","failed","Fri Dec 12 07:37:52 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","47","Главная страница содержит заголовок","","Fri Dec 12 07:36:56 UTC 2025","failed","Fri Dec 12 07:36:56 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","45","Главная страница содержит заголовок","","Fri Dec 12 07:35:29 UTC 2025","failed","Fri Dec 12 07:35:29 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","51","Главная страница содержит заголовок 2","","Fri Dec 12 07:39:35 UTC 2025","failed","Fri Dec 12 07:39:35 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","46","Главная страница содержит заголовок","","Fri Dec 12 07:39:12 UTC 2025","failed","Fri Dec 12 07:39:12 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","38","Главная страница содержит заголовок 2","","Fri Dec 12 07:37:40 UTC 2025","failed","Fri Dec 12 07:37:40 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","67","Главная страница содержит заголовок","","Fri Dec 12 07:39:26 UTC 2025","failed","Fri Dec 12 07:39:26 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","56","Главная страница содержит заголовок","","Fri Dec 12 07:38:27 UTC 2025","failed","Fri Dec 12 07:38:28 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","64","Главная страница содержит заголовок","","Fri Dec 12 07:37:46 UTC 2025","failed","Fri Dec 12 07:37:46 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","53","Главная страница содержит заголовок","","Fri Dec 12 07:39:32 UTC 2025","failed","Fri Dec 12 07:39:32 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","60","Главная страница содержит заголовок","","Fri Dec 12 07:35:59 UTC 2025","failed","Fri Dec 12 07:35:59 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","34","Главная страница содержит заголовок","","Fri Dec 12 07:38:23 UTC 2025","failed","Fri Dec 12 07:38:23 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","57","Главная страница содержит заголовок 2","","Fri Dec 12 07:38:47 UTC 2025","failed","Fri Dec 12 07:38:47 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","45","Главная страница содержит заголовок","","Fri Dec 12 07:38:58 UTC 2025","failed","Fri Dec 12 07:38:58 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","58","Главная страница содержит заголовок","","Fri Dec 12 07:35:48 UTC 2025","failed","Fri Dec 12 07:35:48 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","37","Главная страница содержит заголовок 2","","Fri Dec 12 07:38:09 UTC 2025","failed","Fri Dec 12 07:38:09 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","34","Главная страница содержит заголовок","","Fri Dec 12 07:36:46 UTC 2025","failed","Fri Dec 12 07:36:46 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","61","Главная страница содержит заголовок","","Fri Dec 12 07:37:27 UTC 2025","failed","Fri Dec 12 07:37:27 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","49","Главная страница содержит заголовок","","Fri Dec 12 07:36:29 UTC 2025","failed","Fri Dec 12 07:36:29 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","29","Главная страница содержит заголовок","","Fri Dec 12 07:39:03 UTC 2025","failed","Fri Dec 12 07:39:03 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","52","Главная страница содержит заголовок","","Fri Dec 12 07:37:17 UTC 2025","failed","Fri Dec 12 07:37:17 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","53","Главная страница содержит заголовок 2","","Fri Dec 12 07:36:53 UTC 2025","failed","Fri Dec 12 07:36:53 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","49","Главная страница содержит заголовок","","Fri Dec 12 07:39:17 UTC 2025","failed","Fri Dec 12 07:39:17 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","51","Главная страница содержит заголовок","","Fri Dec 12 07:39:01 UTC 2025","failed","Fri Dec 12 07:39:01 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","58","Главная страница содержит заголовок","","Fri Dec 12 07:37:54 UTC 2025","failed","Fri Dec 12 07:37:54 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","34","Главная страница содержит заголовок 2","","Fri Dec 12 07:39:12 UTC 2025","failed","Fri Dec 12 07:39:12 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","48","Главная страница содержит заголовок","","Fri Dec 12 07:38:18 UTC 2025","failed","Fri Dec 12 07:38:18 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","46","Главная страница содержит заголовок","","Fri Dec 12 07:35:19 UTC 2025","failed","Fri Dec 12 07:35:19 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","46","Главная страница содержит заголовок 2","","Fri Dec 12 07:36:03 UTC 2025","failed","Fri Dec 12 07:36:03 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","40","Главная страница содержит заголовок 2","","Fri Dec 12 07:37:33 UTC 2025","failed","Fri Dec 12 07:37:33 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","71","Главная страница содержит заголовок 2","","Fri Dec 12 07:39:37 UTC 2025","failed","Fri Dec 12 07:39:37 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","78","Главная страница содержит заголовок 2","","Fri Dec 12 07:35:23 UTC 2025","failed","Fri Dec 12 07:35:24 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","46","Главная страница содержит заголовок 2","","Fri Dec 12 07:38:08 UTC 2025","failed","Fri Dec 12 07:38:08 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","62","Главная страница содержит заголовок","","Fri Dec 12 07:36:38 UTC 2025","failed","Fri Dec 12 07:36:38 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","64","Главная страница содержит заголовок 2","","Fri Dec 12 07:35:52 UTC 2025","failed","Fri Dec 12 07:35:52 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","38","Главная страница содержит заголовок","","Fri Dec 12 07:37:25 UTC 2025","failed","Fri Dec 12 07:37:25 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","46","Главная страница содержит заголовок","","Fri Dec 12 07:38:08 UTC 2025","failed","Fri Dec 12 07:38:08 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","40","Главная страница содержит заголовок 2","","Fri Dec 12 07:38:09 UTC 2025","failed","Fri Dec 12 07:38:09 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","55","Главная страница содержит заголовок","","Fri Dec 12 07:39:07 UTC 2025","failed","Fri Dec 12 07:39:07 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","42","Главная страница содержит заголовок","","Fri Dec 12 07:35:38 UTC 2025","failed","Fri Dec 12 07:35:38 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","56","Главная страница содержит заголовок","","Fri Dec 12 07:36:37 UTC 2025","failed","Fri Dec 12 07:36:37 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","47","Главная страница содержит заголовок 2","","Fri Dec 12 07:36:14 UTC 2025","failed","Fri Dec 12 07:36:14 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","56","Главная страница содержит заголовок 2","","Fri Dec 12 07:38:20 UTC 2025","failed","Fri Dec 12 07:38:20 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","57","Главная страница содержит заголовок 2","","Fri Dec 12 07:39:09 UTC 2025","failed","Fri Dec 12 07:39:09 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","43","Главная страница содержит заголовок 2","","Fri Dec 12 07:37:31 UTC 2025","failed","Fri Dec 12 07:37:31 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","56","Главная страница содержит заголовок","","Fri Dec 12 07:37:45 UTC 2025","failed","Fri Dec 12 07:37:45 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","51","Главная страница содержит заголовок","","Fri Dec 12 07:35:39 UTC 2025","failed","Fri Dec 12 07:35:39 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","62","Главная страница содержит заголовок","","Fri Dec 12 07:38:35 UTC 2025","failed","Fri Dec 12 07:38:35 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","41","Главная страница содержит заголовок","","Fri Dec 12 07:37:26 UTC 2025","failed","Fri Dec 12 07:37:26 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","21","Главная страница содержит заголовок","","Fri Dec 12 07:36:08 UTC 2025","failed","Fri Dec 12 07:36:08 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","41","Главная страница содержит заголовок 2","","Fri Dec 12 07:38:29 UTC 2025","failed","Fri Dec 12 07:38:29 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","55","Главная страница содержит заголовок","","Fri Dec 12 07:36:36 UTC 2025","failed","Fri Dec 12 07:36:36 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","68","Главная страница содержит заголовок 2","","Fri Dec 12 07:35:54 UTC 2025","failed","Fri Dec 12 07:35:54 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","51","Главная страница содержит заголовок 2","","Fri Dec 12 07:36:52 UTC 2025","failed","Fri Dec 12 07:36:52 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","51","Главная страница содержит заголовок","","Fri Dec 12 07:36:28 UTC 2025","failed","Fri Dec 12 07:36:28 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","75","Главная страница содержит заголовок 2","","Fri Dec 12 07:39:08 UTC 2025","failed","Fri Dec 12 07:39:08 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","34","Главная страница содержит заголовок","","Fri Dec 12 07:37:16 UTC 2025","failed","Fri Dec 12 07:37:16 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","53","Главная страница содержит заголовок","","Fri Dec 12 07:35:37 UTC 2025","failed","Fri Dec 12 07:35:37 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","51","Главная страница содержит заголовок","","Fri Dec 12 07:37:28 UTC 2025","failed","Fri Dec 12 07:37:28 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","42","Главная страница содержит заголовок 2","","Fri Dec 12 07:38:19 UTC 2025","failed","Fri Dec 12 07:38:19 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","51","Главная страница содержит заголовок","","Fri Dec 12 07:37:27 UTC 2025","failed","Fri Dec 12 07:37:27 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","47","Главная страница содержит заголовок","","Fri Dec 12 07:35:09 UTC 2025","failed","Fri Dec 12 07:35:09 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","38","Главная страница содержит заголовок","","Fri Dec 12 07:38:04 UTC 2025","failed","Fri Dec 12 07:38:04 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","54","Главная страница содержит заголовок 2","","Fri Dec 12 07:37:22 UTC 2025","failed","Fri Dec 12 07:37:22 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","45","Главная страница содержит заголовок","","Fri Dec 12 07:39:27 UTC 2025","failed","Fri Dec 12 07:39:27 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","45","Главная страница содержит заголовок 2","","Fri Dec 12 07:37:22 UTC 2025","failed","Fri Dec 12 07:37:22 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","44","Главная страница содержит заголовок","","Fri Dec 12 07:39:40 UTC 2025","failed","Fri Dec 12 07:39:41 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","31","Главная страница содержит заголовок","","Fri Dec 12 07:37:55 UTC 2025","failed","Fri Dec 12 07:37:55 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","39","Главная страница содержит заголовок","","Fri Dec 12 07:39:39 UTC 2025","failed","Fri Dec 12 07:39:39 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","51","Главная страница содержит заголовок 2","","Fri Dec 12 07:37:03 UTC 2025","failed","Fri Dec 12 07:37:03 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","70","Главная страница содержит заголовок","","Fri Dec 12 07:39:14 UTC 2025","failed","Fri Dec 12 07:39:14 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","66","Главная страница содержит заголовок","","Fri Dec 12 07:38:32 UTC 2025","failed","Fri Dec 12 07:38:32 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","37","Главная страница содержит заголовок","","Fri Dec 12 07:38:05 UTC 2025","failed","Fri Dec 12 07:38:05 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","56","Главная страница содержит заголовок","","Fri Dec 12 07:37:36 UTC 2025","failed","Fri Dec 12 07:37:36 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","94","Главная страница содержит заголовок 2","","Fri Dec 12 07:37:23 UTC 2025","failed","Fri Dec 12 07:37:23 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","44","Главная страница содержит заголовок 2","","Fri Dec 12 07:37:53 UTC 2025","failed","Fri Dec 12 07:37:53 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","44","Главная страница содержит заголовок","","Fri Dec 12 07:37:16 UTC 2025","failed","Fri Dec 12 07:37:16 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","61","Главная страница содержит заголовок 2","","Fri Dec 12 07:39:02 UTC 2025","failed","Fri Dec 12 07:39:02 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","44","Главная страница содержит заголовок","","Fri Dec 12 07:39:13 UTC 2025","failed","Fri Dec 12 07:39:13 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","45","Главная страница содержит заголовок","","Fri Dec 12 07:35:19 UTC 2025","failed","Fri Dec 12 07:35:19 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","43","Главная страница содержит заголовок 2","","Fri Dec 12 07:37:11 UTC 2025","failed","Fri Dec 12 07:37:11 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","20","Главная страница содержит заголовок 2","","Fri Dec 12 07:39:44 UTC 2025","failed","Fri Dec 12 07:39:44 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","42","Главная страница содержит заголовок","","Fri Dec 12 07:35:09 UTC 2025","failed","Fri Dec 12 07:35:09 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","42","Главная страница содержит заголовок 2","","Fri Dec 12 07:38:49 UTC 2025","failed","Fri Dec 12 07:38:49 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","35","Главная страница содержит заголовок 2","","Fri Dec 12 07:35:23 UTC 2025","failed","Fri Dec 12 07:35:23 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","43","Главная страница содержит заголовок 2","","Fri Dec 12 07:39:26 UTC 2025","failed","Fri Dec 12 07:39:26 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","48","Главная страница содержит заголовок","","Fri Dec 12 07:35:29 UTC 2025","failed","Fri Dec 12 07:35:29 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","23","Главная страница содержит заголовок 2","","Fri Dec 12 07:38:00 UTC 2025","failed","Fri Dec 12 07:38:00 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","35","Главная страница содержит заголовок","","Fri Dec 12 07:38:14 UTC 2025","failed","Fri Dec 12 07:38:14 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","54","Главная страница содержит заголовок 2","","Fri Dec 12 07:39:31 UTC 2025","failed","Fri Dec 12 07:39:31 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","55","Главная страница содержит заголовок","","Fri Dec 12 07:35:59 UTC 2025","failed","Fri Dec 12 07:35:59 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","53","Главная страница содержит заголовок","","Fri Dec 12 07:35:49 UTC 2025","failed","Fri Dec 12 07:35:49 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","43","Главная страница содержит заголовок 2","","Fri Dec 12 07:36:43 UTC 2025","failed","Fri Dec 12 07:36:43 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","48","Главная страница содержит заголовок 2","","Fri Dec 12 07:38:32 UTC 2025","failed","Fri Dec 12 07:38:33 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","70","Главная страница содержит заголовок","","Fri Dec 12 07:35:09 UTC 2025","failed","Fri Dec 12 07:35:09 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","47","Главная страница содержит заголовок 2","","Fri Dec 12 07:36:14 UTC 2025","failed","Fri Dec 12 07:36:14 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","27","Главная страница содержит заголовок 2","","Fri Dec 12 07:37:50 UTC 2025","failed","Fri Dec 12 07:37:50 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","56","Главная страница содержит заголовок","","Fri Dec 12 07:38:38 UTC 2025","failed","Fri Dec 12 07:38:38 UTC 2025","Тест класс","example-diff.spec.ts","",""
"","57","Главная страница содержит заголовок 2","","Fri Dec 12 07:37:33 UTC 2025","failed","Fri Dec 12 07:37:33 UTC 2025","Тест класс","example-diff.spec.ts","",""
